Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Topic)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Topic)	KC Category (Topic)	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	School	Class	Event Type
1262	All Data	a78f33576235f0cca1caba80c6d56a46	Stu_891c09935fb3f77ce96122270f552b1e	2742C	2019-09-18 11:05:58	America/New_York	1	ATTEMPT				Loops_do_while	jDowhile8	1	2019-09-18 11:03:09	jDowhile8-8	5	0	CORRECT								DoStatement		PostIncrementExpression		WhileStatement																Loops_do_while		Single-KC		KC11				
1263	All Data	bf0d4be0097fd6b12d672655041c5651	Stu_891c09935fb3f77ce96122270f552b1e	2742C	2019-09-18 11:06:00	America/New_York	2	ATTEMPT				Loops_do_while	jDowhile8	1	2019-09-18 11:03:09	jDowhile8-10	1	0	CORRECT								AddAssignmentExpression		DoStatement		IfStatement		WhileStatement														Loops_do_while		Single-KC		KC13				
1264	All Data	1d037ad4d025fd008bd1171a04152fd5	Stu_891c09935fb3f77ce96122270f552b1e	2742C	2019-09-18 11:06:56	America/New_York	28	ATTEMPT				Loops_do_while	jDowhile8	1	2019-09-18 11:03:09	jDowhile8-4	3	1	CORRECT								IntDataType		SimpleAssignmentExpression																		Loops_do_while		Single-KC		KC63				
1265	All Data	43867582ccacad516f357f49bac068c1	Stu_891c09935fb3f77ce96122270f552b1e	2742C	2019-09-18 11:06:56	America/New_York	28	ATTEMPT				Loops_do_while	jDowhile8	1	2019-09-18 11:03:09	jDowhile8-5	3	1	CORRECT								IntDataType		SimpleAssignmentExpression																		Loops_do_while		Single-KC		KC50				
1266	All Data	ab7d8873de272f2ca1b18bb1c02d3199	Stu_891c09935fb3f77ce96122270f552b1e	2742C	2019-09-18 11:07:00	America/New_York	4	ATTEMPT				Loops_do_while	jDowhile8	1	2019-09-18 11:03:09	jDowhile8-8	6	0	CORRECT								DoStatement		PostIncrementExpression		WhileStatement																Loops_do_while		Single-KC		KC11				
1267	All Data	220247d5996c5d24a31426dd3dc3c033	Stu_891c09935fb3f77ce96122270f552b1e	2742C	2019-09-18 11:07:01	America/New_York	1	ATTEMPT				Loops_do_while	jDowhile8	1	2019-09-18 11:03:09	jDowhile8-8	7	0	CORRECT								DoStatement		PostIncrementExpression		WhileStatement																Loops_do_while		Single-KC		KC11				
1268	All Data	04e9b9a9e2d5036d1845541a4499b525	Stu_891c09935fb3f77ce96122270f552b1e	2742C	2019-09-18 11:07:02	America/New_York	1	ATTEMPT				Loops_do_while	jDowhile8	1	2019-09-18 11:03:09	jDowhile8-10	2	0	CORRECT								AddAssignmentExpression		DoStatement		IfStatement		WhileStatement														Loops_do_while		Single-KC		KC13				
1269	All Data	19468636a7c7c459aff49e99ce58c5ba	Stu_891c09935fb3f77ce96122270f552b1e	2742C	2019-09-18 11:07:04	America/New_York	2	ATTEMPT				Loops_do_while	jDowhile8	1	2019-09-18 11:03:09	jDowhile8-8	8	0	CORRECT								DoStatement		PostIncrementExpression		WhileStatement																Loops_do_while		Single-KC		KC11				
1270	All Data	ae0a75aa8134992d8db5694d4ee49a43	Stu_891c09935fb3f77ce96122270f552b1e	2742C	2019-09-18 11:07:07	America/New_York	3	ATTEMPT				Loops_do_while	jDowhile8	1	2019-09-18 11:03:09	jDowhile8-8	9	0	CORRECT								DoStatement		PostIncrementExpression		WhileStatement																Loops_do_while		Single-KC		KC11				
1271	All Data	071727bc8ae74cc2ace8381a0f387c83	Stu_891c09935fb3f77ce96122270f552b1e	2742C	2019-09-18 11:07:08	America/New_York	1	ATTEMPT				Loops_do_while	jDowhile8	1	2019-09-18 11:03:09	jDowhile8-10	3	0	CORRECT								AddAssignmentExpression		DoStatement		IfStatement		WhileStatement														Loops_do_while		Single-KC		KC13				
1272	All Data	5a611204fcd19bf90850b30e2b2ead48	Stu_891c09935fb3f77ce96122270f552b1e	2742C	2019-09-18 11:07:11	America/New_York	3	ATTEMPT				Loops_do_while	jDowhile8	1	2019-09-18 11:03:09	jDowhile8-8	10	0	CORRECT								DoStatement		PostIncrementExpression		WhileStatement																Loops_do_while		Single-KC		KC11				
1273	All Data	483e3e2d5d21da3167bc3d0d03f8eb45	Stu_891c09935fb3f77ce96122270f552b1e	2742C	2019-09-18 11:07:12	America/New_York	1	ATTEMPT				Loops_do_while	jDowhile8	1	2019-09-18 11:03:09	jDowhile8-8	11	0	CORRECT								DoStatement		PostIncrementExpression		WhileStatement																Loops_do_while		Single-KC		KC11				
1274	All Data	301b02f56f426bbc62c3976981b3c6a7	Stu_891c09935fb3f77ce96122270f552b1e	2742C	2019-09-18 11:07:16	America/New_York	2	ATTEMPT				Loops_do_while	jDowhile8	1	2019-09-18 11:03:09	jDowhile8-10	4	0	CORRECT								AddAssignmentExpression		DoStatement		IfStatement		WhileStatement														Loops_do_while		Single-KC		KC13				
1275	All Data	26a62af30c75ebf7df031df3bd3c5f4c	Stu_891c09935fb3f77ce96122270f552b1e	2742C	2019-09-18 11:07:16	America/New_York	2	ATTEMPT				Loops_do_while	jDowhile8	1	2019-09-18 11:03:09	jDowhile8-10	5	0	INCORRECT								AddAssignmentExpression		DoStatement		IfStatement		WhileStatement														Loops_do_while		Single-KC		KC13				
1276	All Data	b8fa18d4f20c5fb3ff02bbc8f1961a5d	Stu_891c09935fb3f77ce96122270f552b1e	2742C	2019-09-18 11:07:17	America/New_York	1	ATTEMPT				Loops_do_while	jDowhile8	1	2019-09-18 11:03:09	jDowhile8-8	12	0	CORRECT								DoStatement		PostIncrementExpression		WhileStatement																Loops_do_while		Single-KC		KC11				
1277	All Data	e0ac8647a2883e0097a97d358f5a2578	Stu_891c09935fb3f77ce96122270f552b1e	2742C	2019-09-18 11:07:18	America/New_York	1	ATTEMPT				Loops_do_while	jDowhile8	1	2019-09-18 11:03:09	jDowhile8-8	13	1	CORRECT								DoStatement		PostIncrementExpression		WhileStatement																Loops_do_while		Single-KC		KC11				
1278	All Data	6efd17194af607b6f40b8e650caacdc4	Stu_891c09935fb3f77ce96122270f552b1e	2742C	2019-09-18 11:07:19	America/New_York	1	ATTEMPT				Loops_do_while	jDowhile8	1	2019-09-18 11:03:09	jDowhile8-10	6	1	CORRECT								AddAssignmentExpression		DoStatement		IfStatement		WhileStatement														Loops_do_while		Single-KC		KC13				
1279	All Data	afbb1a61974c67e4e9a67684deba1d04	Stu_9634cf8090b3b6d229b92d5d79b59d89	2ECAE	2019-10-16 22:06:52	America/New_York	0	ATTEMPT				Arithmetic_Operations	jPostIncrement	1	2019-10-16 22:06:52	jPostIncrement-4	1	1	CORRECT								IntDataType		SimpleAssignmentExpression																		Arithmetic_Operations		Single-KC		KC46				
1280	All Data	30f5203d4859d976a07073df34569313	Stu_9634cf8090b3b6d229b92d5d79b59d89	2ECAE	2019-10-16 22:07:03	America/New_York	11	ATTEMPT				Arithmetic_Operations	jPostIncrement	1	2019-10-16 22:06:52	jPostIncrement-5	1	0	CORRECT								IntDataType		PostIncrementExpression		SimpleAssignmentExpression																Arithmetic_Operations		Single-KC		KC70				
1281	All Data	7f4c01680fd225f5f3c2cb794437ac53	Stu_9634cf8090b3b6d229b92d5d79b59d89	2ECAE	2019-10-16 22:07:07	America/New_York	2	ATTEMPT				Arithmetic_Operations	jPostIncrement	1	2019-10-16 22:06:52	jPostIncrement-5	2	0	CORRECT								IntDataType		PostIncrementExpression		SimpleAssignmentExpression																Arithmetic_Operations		Single-KC		KC70				
1282	All Data	e8ff2e16548b5ba11a9119369eb2367d	Stu_9634cf8090b3b6d229b92d5d79b59d89	2ECAE	2019-10-16 22:07:07	America/New_York	2	ATTEMPT				Arithmetic_Operations	jPostIncrement	1	2019-10-16 22:06:52	jPostIncrement-5	3	1	INCORRECT								IntDataType		PostIncrementExpression		SimpleAssignmentExpression																Arithmetic_Operations		Single-KC		KC70				
1283	All Data	0d1f05b14df99a8411fba408d8ecbb22	Stu_9634cf8090b3b6d229b92d5d79b59d89	2ECAE	2019-10-16 22:18:03	America/New_York	0	ATTEMPT				Arithmetic_Operations	jMathCeil	1	2019-10-16 22:18:03	jMathCeil-4	1	1	CORRECT								DoubleDataType		SimpleAssignmentExpression		SubtractExpression																Arithmetic_Operations		Single-KC		KC62				
1284	All Data	b42f19e9140a83ed086d02537a8f09f8	Stu_9634cf8090b3b6d229b92d5d79b59d89	2ECAE	2019-10-16 22:18:11	America/New_York	8	ATTEMPT				Arithmetic_Operations	jMathCeil	1	2019-10-16 22:18:03	jMathCeil-5	1	1	CORRECT								ActualMethodParameter		DoubleDataType		SimpleAssignmentExpression		java.lang.Math.ceil														Arithmetic_Operations		Single-KC		KC1				
1285	All Data	56a99c8e01657ff23528d0d5ebbd5d8a	Stu_9634cf8090b3b6d229b92d5d79b59d89	2ECAE	2019-10-16 22:20:50	America/New_York	79.5	ATTEMPT				Arithmetic_Operations	jDivision	1	2019-10-16 22:18:11	jDivision-3	1	0	CORRECT								DivideExpression		DoubleDataType		SimpleAssignmentExpression																Arithmetic_Operations		Single-KC						
1286	All Data	cb1e2d587c0bc5f905a7ffbdb618e7fd	Stu_9634cf8090b3b6d229b92d5d79b59d89	2ECAE	2019-10-16 22:20:50	America/New_York	79.5	ATTEMPT				Arithmetic_Operations	jDivision	1	2019-10-16 22:18:11	jDivision-3	2	1	INCORRECT								DivideExpression		DoubleDataType		SimpleAssignmentExpression																Arithmetic_Operations		Single-KC						
1287	All Data	15578a04f61a368319321f007122af00	Stu_9634cf8090b3b6d229b92d5d79b59d89	2ECAE	2019-10-16 22:21:06	America/New_York	5.333	ATTEMPT				Arithmetic_Operations	jDivision	1	2019-10-16 22:18:11	jDivision-4	1	0	INCORRECT								DivideExpression		DoubleDataType		SimpleAssignmentExpression																Arithmetic_Operations		Single-KC						
1288	All Data	54ad0899d48dde82b75c491586134304	Stu_9634cf8090b3b6d229b92d5d79b59d89	2ECAE	2019-10-16 22:21:06	America/New_York	5.333	ATTEMPT				Arithmetic_Operations	jDivision	1	2019-10-16 22:18:11	jDivision-4	2	0	INCORRECT								DivideExpression		DoubleDataType		SimpleAssignmentExpression																Arithmetic_Operations		Single-KC						
1289	All Data	d8db79aaceaf199f3f69b825881a4d23	Stu_9634cf8090b3b6d229b92d5d79b59d89	2ECAE	2019-10-16 22:21:06	America/New_York	5.333	ATTEMPT				Arithmetic_Operations	jDivision	1	2019-10-16 22:18:11	jDivision-4	3	1	INCORRECT								DivideExpression		DoubleDataType		SimpleAssignmentExpression																Arithmetic_Operations		Single-KC						
1290	All Data	2296b945b101610cda140bae3b203c9b	Stu_9634cf8090b3b6d229b92d5d79b59d89	2ECAE	2019-10-16 22:21:30	America/New_York	24	ATTEMPT				Arithmetic_Operations	jDivision	1	2019-10-16 22:18:11	jDivision-6	1	1	CORRECT								ActualMethodParameter		AddExpression		ExplicitTypeCasting		IntDataType		SimpleAssignmentExpression		java.lang.Math.round										Arithmetic_Operations		Single-KC						
1291	All Data	dd0cc78d4ed22534ea2f95dbc0b4ee59	Stu_9634cf8090b3b6d229b92d5d79b59d89	2ECAE	2019-10-16 22:21:32	America/New_York	2	ATTEMPT				Arithmetic_Operations	jDivision	1	2019-10-16 22:18:11	jDivision-7	1	1	CORRECT								ActualMethodParameter		java.lang.System.out.println																		Arithmetic_Operations		Single-KC						
1292	All Data	4ea5a8c3298cfb8aab5f79900c0eba69	Stu_9634cf8090b3b6d229b92d5d79b59d89	2ECAE	2019-10-16 22:21:36	America/New_York	4	ATTEMPT				Arithmetic_Operations	jDivision	1	2019-10-16 22:18:11	jDivision-8	1	1	CORRECT								ActualMethodParameter		AddExpression		ExplicitTypeCasting		IntDataType		SimpleAssignmentExpression		java.lang.Math.round										Arithmetic_Operations		Single-KC						
1293	All Data	1e6e51e588ab165b0a1a3b80259d3b30	Stu_9634cf8090b3b6d229b92d5d79b59d89	2ECAE	2019-10-16 22:21:37	America/New_York	1	ATTEMPT				Arithmetic_Operations	jDivision	1	2019-10-16 22:18:11	jDivision-9	1	1	CORRECT								ActualMethodParameter		java.lang.System.out.println																		Arithmetic_Operations		Single-KC						
1294	All Data	85028a4f827236891ca1a2e9a0a50b3e	Stu_9f311ccf6f8a1530c3608be08bff8dd1	7EF23	2020-01-14 11:57:04	America/New_York	0	ATTEMPT				Variables	jVariables3	1	2020-01-14 11:57:04	jVariables3-3	1	1	CORRECT								IntDataType		SimpleAssignmentExpression																		Variables		Single-KC		KC64				
1295	All Data	0a3a3e52d315ab1288c61035d4b90f67	Stu_9f311ccf6f8a1530c3608be08bff8dd1	7EF23	2020-01-14 11:57:08	America/New_York	4	ATTEMPT				Variables	jVariables3	1	2020-01-14 11:57:04	jVariables3-4	1	1	CORRECT								ActualMethodParameter		java.lang.System.out.print																		Variables		Single-KC		KC18				
1296	All Data	064bd795665fd857c6c10ff20d0baa50	Stu_9f311ccf6f8a1530c3608be08bff8dd1	D2947	2020-01-14 17:58:30	America/New_York	0	ATTEMPT				Arithmetic_Operations	jPostIncrement	1	2020-01-14 17:58:30	jPostIncrement-4	1	0	CORRECT								IntDataType		SimpleAssignmentExpression																		Arithmetic_Operations		Single-KC		KC46				
1297	All Data	1805a3e445339f42d7a31d5d1c772abf	Stu_9f311ccf6f8a1530c3608be08bff8dd1	D2947	2020-01-14 17:58:39	America/New_York	4.5	ATTEMPT				Arithmetic_Operations	jPostIncrement	1	2020-01-14 17:58:30	jPostIncrement-5	1	0	CORRECT								IntDataType		PostIncrementExpression		SimpleAssignmentExpression																Arithmetic_Operations		Single-KC		KC70				
1298	All Data	6efbf6780965591b0fb98536f5126d29	Stu_9f311ccf6f8a1530c3608be08bff8dd1	D2947	2020-01-14 17:58:39	America/New_York	4.5	ATTEMPT				Arithmetic_Operations	jPostIncrement	1	2020-01-14 17:58:30	jPostIncrement-5	2	0	INCORRECT								IntDataType		PostIncrementExpression		SimpleAssignmentExpression																Arithmetic_Operations		Single-KC		KC70				
1299	All Data	929968bc26afffc888e2a6e8ed8c5090	Stu_9f311ccf6f8a1530c3608be08bff8dd1	D2947	2020-01-14 17:58:45	America/New_York	3	ATTEMPT				Arithmetic_Operations	jPostIncrement	1	2020-01-14 17:58:30	jPostIncrement-5	3	0	CORRECT								IntDataType		PostIncrementExpression		SimpleAssignmentExpression																Arithmetic_Operations		Single-KC		KC70				
1300	All Data	7070e4bf785421cb716e6f3a934e4d7c	Stu_9f311ccf6f8a1530c3608be08bff8dd1	D2947	2020-01-14 17:58:45	America/New_York	3	ATTEMPT				Arithmetic_Operations	jPostIncrement	1	2020-01-14 17:58:30	jPostIncrement-5	4	0	INCORRECT								IntDataType		PostIncrementExpression		SimpleAssignmentExpression																Arithmetic_Operations		Single-KC		KC70				
1301	All Data	14f14d46b5f08b23849e84a7d6296aaa	Stu_9f311ccf6f8a1530c3608be08bff8dd1	D2947	2020-01-14 17:59:31	America/New_York	46	ATTEMPT				Arithmetic_Operations	jPostIncrement	1	2020-01-14 17:58:30	jPostIncrement-4	2	1	CORRECT								IntDataType		SimpleAssignmentExpression																		Arithmetic_Operations		Single-KC		KC46				
1302	All Data	3e01808e6ea4002803917a78a3d9124b	Stu_9f311ccf6f8a1530c3608be08bff8dd1	D2947	2020-01-14 17:59:34	America/New_York	3	ATTEMPT				Arithmetic_Operations	jPostIncrement	1	2020-01-14 17:58:30	jPostIncrement-5	5	0	CORRECT								IntDataType		PostIncrementExpression		SimpleAssignmentExpression																Arithmetic_Operations		Single-KC		KC70				
1303	All Data	8d2d4d36f093bf24848efe7116aa2a43	Stu_9f311ccf6f8a1530c3608be08bff8dd1	D2947	2020-01-14 17:59:36	America/New_York	2	ATTEMPT				Arithmetic_Operations	jPostIncrement	1	2020-01-14 17:58:30	jPostIncrement-5	6	1	CORRECT								IntDataType		PostIncrementExpression		SimpleAssignmentExpression																Arithmetic_Operations		Single-KC		KC70				
1304	All Data	1ea5eaa4e9ef223a1fe8268c64ecd1a9	Stu_9f311ccf6f8a1530c3608be08bff8dd1	D2947	2020-01-14 18:00:03	America/New_York	27	ATTEMPT				Arithmetic_Operations	jPostDecrement	1	2020-01-14 17:59:36	jPostDecrement-4	1	1	CORRECT								IntDataType		SimpleAssignmentExpression																		Arithmetic_Operations		Single-KC		KC34				
1305	All Data	43365e56430d9fb0417074a1908929c6	Stu_9f311ccf6f8a1530c3608be08bff8dd1	D2947	2020-01-14 18:00:05	America/New_York	2	ATTEMPT				Arithmetic_Operations	jPostDecrement	1	2020-01-14 17:59:36	jPostDecrement-5	1	0	CORRECT								IntDataType		PostDecrementExpression		SimpleAssignmentExpression																Arithmetic_Operations		Single-KC		KC21				
1306	All Data	f635d3de1ca3f189dfe35d74a830b6d3	Stu_9f311ccf6f8a1530c3608be08bff8dd1	D2947	2020-01-14 18:00:06	America/New_York	1	ATTEMPT				Arithmetic_Operations	jPostDecrement	1	2020-01-14 17:59:36	jPostDecrement-5	2	1	CORRECT								IntDataType		PostDecrementExpression		SimpleAssignmentExpression																Arithmetic_Operations		Single-KC		KC21				
1307	All Data	27b6785d22ea33295ba7bc8e61d2a155	Stu_9f311ccf6f8a1530c3608be08bff8dd1	D2947	2020-01-15 16:31:37	America/New_York	0	ATTEMPT				Arithmetic_Operations	jPreDecrement	1	2020-01-15 16:31:37	jPreDecrement-4	1	1	CORRECT								IntDataType		SimpleAssignmentExpression																		Arithmetic_Operations		Single-KC		KC44				
1308	All Data	03ce72508257057244419cf6115a2ee2	Stu_9f311ccf6f8a1530c3608be08bff8dd1	D2947	2020-01-15 16:31:39	America/New_York	2	ATTEMPT				Arithmetic_Operations	jPreDecrement	1	2020-01-15 16:31:37	jPreDecrement-5	1	0	CORRECT								IntDataType		PreDecrementExpression		SimpleAssignmentExpression																Arithmetic_Operations		Single-KC		KC10				
1309	All Data	f03bbe0832182f59e34369b71be77c7d	Stu_9f311ccf6f8a1530c3608be08bff8dd1	D2947	2020-01-15 16:31:42	America/New_York	1.5	ATTEMPT				Arithmetic_Operations	jPreDecrement	1	2020-01-15 16:31:37	jPreDecrement-5	2	0	CORRECT								IntDataType		PreDecrementExpression		SimpleAssignmentExpression																Arithmetic_Operations		Single-KC		KC10				
1310	All Data	e82d0990bb32f9d1ab5919cca29b8fb8	Stu_9f311ccf6f8a1530c3608be08bff8dd1	D2947	2020-01-15 16:31:42	America/New_York	1.5	ATTEMPT				Arithmetic_Operations	jPreDecrement	1	2020-01-15 16:31:37	jPreDecrement-5	3	1	INCORRECT								IntDataType		PreDecrementExpression		SimpleAssignmentExpression																Arithmetic_Operations		Single-KC		KC10				
1311	All Data	7a39c1935ae6e868171d9ba54393aa5f	Stu_9f311ccf6f8a1530c3608be08bff8dd1	D2947	2020-01-15 16:32:38	America/New_York	56	ATTEMPT				Primitive_Data_Types	jDouble1	1	2020-01-15 16:31:42	jDouble1-4	1	1	CORRECT								DoubleDataType		SimpleAssignmentExpression																		Primitive_Data_Types		Single-KC		KC6				
1312	All Data	e5855688bfc0d3c1ed15729c5ff58649	Stu_9f311ccf6f8a1530c3608be08bff8dd1	D2947	2020-01-15 16:32:46	America/New_York	8	ATTEMPT				Primitive_Data_Types	jDouble1	1	2020-01-15 16:31:42	jDouble1-5	1	1	CORRECT								AddExpression		ExplicitTypeCasting		IntDataType		SimpleAssignmentExpression														Primitive_Data_Types		Single-KC		KC27				
1313	All Data	de5fd7f2d1393531eda36890617d1b50	Stu_9f311ccf6f8a1530c3608be08bff8dd1	D2947	2020-01-15 16:35:39	America/New_York	173	ATTEMPT				Arithmetic_Operations	jMathCeil	1	2020-01-15 16:32:46	jMathCeil-4	1	1	CORRECT								DoubleDataType		SimpleAssignmentExpression		SubtractExpression																Arithmetic_Operations		Single-KC		KC62				
1314	All Data	4d496f6048507c227498067c822bbe44	Stu_9f311ccf6f8a1530c3608be08bff8dd1	D2947	2020-01-15 16:38:15	America/New_York	78	ATTEMPT				Arithmetic_Operations	jMathCeil	1	2020-01-15 16:32:46	jMathCeil-5	1	0	INCORRECT								ActualMethodParameter		DoubleDataType		SimpleAssignmentExpression		java.lang.Math.ceil														Arithmetic_Operations		Single-KC		KC1				
1315	All Data	48d538255e4d661c7211206a67b05075	Stu_9f311ccf6f8a1530c3608be08bff8dd1	D2947	2020-01-15 16:38:15	America/New_York	78	ATTEMPT				Arithmetic_Operations	jMathCeil	1	2020-01-15 16:32:46	jMathCeil-5	2	1	CORRECT								ActualMethodParameter		DoubleDataType		SimpleAssignmentExpression		java.lang.Math.ceil														Arithmetic_Operations		Single-KC		KC1				
1316	All Data	5fc6238a6cf6c340ad9d2997204ea7b6	Stu_9f6e841980fd767c2b5bf6826002fed2	61FBF	2019-09-17 12:01:43	America/New_York	0	ATTEMPT				Arithmetic_Operations	jPostIncrement	1	2019-09-17 12:01:43	jPostIncrement-4	1	1	CORRECT								IntDataType		SimpleAssignmentExpression																		Arithmetic_Operations		Single-KC		KC46				
1317	All Data	7e118433ac68e046c86b2e3d484a31fc	Stu_9f6e841980fd767c2b5bf6826002fed2	61FBF	2019-09-17 12:01:56	America/New_York	13	ATTEMPT				Arithmetic_Operations	jPostIncrement	1	2019-09-17 12:01:43	jPostIncrement-5	1	0	CORRECT								IntDataType		PostIncrementExpression		SimpleAssignmentExpression																Arithmetic_Operations		Single-KC		KC70				
1318	All Data	819d38fcddf9bd73d9b0e79b89f3cc43	Stu_9f6e841980fd767c2b5bf6826002fed2	61FBF	2019-09-17 12:02:14	America/New_York	9	ATTEMPT				Arithmetic_Operations	jPostIncrement	1	2019-09-17 12:01:43	jPostIncrement-5	2	0	CORRECT								IntDataType		PostIncrementExpression		SimpleAssignmentExpression																Arithmetic_Operations		Single-KC		KC70				
1319	All Data	44721a64226e05af24970b4d45c52fc5	Stu_9f6e841980fd767c2b5bf6826002fed2	61FBF	2019-09-17 12:02:14	America/New_York	9	ATTEMPT				Arithmetic_Operations	jPostIncrement	1	2019-09-17 12:01:43	jPostIncrement-5	3	1	INCORRECT								IntDataType		PostIncrementExpression		SimpleAssignmentExpression																Arithmetic_Operations		Single-KC		KC70				
1320	All Data	8f0501cea492ae54f603be4324687ac2	Stu_9f6e841980fd767c2b5bf6826002fed2	0BE0C	2019-09-18 13:10:28	America/New_York	0	ATTEMPT				Arithmetic_Operations	jPostDecrement	1	2019-09-18 13:10:28	jPostDecrement-4	1	1	CORRECT								IntDataType		SimpleAssignmentExpression																		Arithmetic_Operations		Single-KC		KC34				
1321	All Data	731df5028b59d343a01d2e10ecb33c60	Stu_9f6e841980fd767c2b5bf6826002fed2	0BE0C	2019-09-18 13:10:37	America/New_York	9	ATTEMPT				Arithmetic_Operations	jPostDecrement	1	2019-09-18 13:10:28	jPostDecrement-5	1	0	CORRECT								IntDataType		PostDecrementExpression		SimpleAssignmentExpression																Arithmetic_Operations		Single-KC		KC21				
1322	All Data	715c83f368de843485634283459f01e3	Stu_9f6e841980fd767c2b5bf6826002fed2	0BE0C	2019-09-18 13:10:48	America/New_York	11	ATTEMPT				Arithmetic_Operations	jPostDecrement	1	2019-09-18 13:10:28	jPostDecrement-5	2	1	CORRECT								IntDataType		PostDecrementExpression		SimpleAssignmentExpression																Arithmetic_Operations		Single-KC		KC21				
1323	All Data	d30ae39892fd897222a341f11ee66785	Stu_b9353eaf7eda9b96e936d8c7566f4395	95267	2020-01-18 22:21:21	America/New_York	0	ATTEMPT				Variables	jVariables3	1	2020-01-18 22:21:21	jVariables3-3	1	1	CORRECT								IntDataType		SimpleAssignmentExpression																		Variables		Single-KC		KC64				
1324	All Data	0305990994a169676c26a17ffa9ad61d	Stu_b9353eaf7eda9b96e936d8c7566f4395	95267	2020-01-18 22:21:30	America/New_York	9	ATTEMPT				Variables	jVariables3	1	2020-01-18 22:21:21	jVariables3-4	1	1	CORRECT								ActualMethodParameter		java.lang.System.out.print																		Variables		Single-KC		KC18				
1325	All Data	50e72b7501ff1ad11c4292b661bb74a1	Stu_b9353eaf7eda9b96e936d8c7566f4395	95267	2020-01-18 22:33:04	America/New_York	0	ATTEMPT				Arithmetic_Operations	jMathCeil	1	2020-01-18 22:33:04	jMathCeil-4	1	1	CORRECT								DoubleDataType		SimpleAssignmentExpression		SubtractExpression																Arithmetic_Operations		Single-KC		KC62				
1326	All Data	0a2fee438f58d374f4eea8aa45de0a90	Stu_b9353eaf7eda9b96e936d8c7566f4395	95267	2020-01-18 22:34:23	America/New_York	26.333	ATTEMPT				Arithmetic_Operations	jMathCeil	1	2020-01-18 22:33:04	jMathCeil-5	1	0	INCORRECT								ActualMethodParameter		DoubleDataType		SimpleAssignmentExpression		java.lang.Math.ceil														Arithmetic_Operations		Single-KC		KC1				
1327	All Data	81502e082988f595bcb4b1b9b9a29468	Stu_b9353eaf7eda9b96e936d8c7566f4395	95267	2020-01-18 22:34:23	America/New_York	26.333	ATTEMPT				Arithmetic_Operations	jMathCeil	1	2020-01-18 22:33:04	jMathCeil-5	2	0	INCORRECT								ActualMethodParameter		DoubleDataType		SimpleAssignmentExpression		java.lang.Math.ceil														Arithmetic_Operations		Single-KC		KC1				
1328	All Data	d2246252b9a5e2aa2bccc2543e5c9d33	Stu_b9353eaf7eda9b96e936d8c7566f4395	95267	2020-01-18 22:34:23	America/New_York	26.333	ATTEMPT				Arithmetic_Operations	jMathCeil	1	2020-01-18 22:33:04	jMathCeil-5	3	1	INCORRECT								ActualMethodParameter		DoubleDataType		SimpleAssignmentExpression		java.lang.Math.ceil														Arithmetic_Operations		Single-KC		KC1				
1329	All Data	816a30806b90a9ff1d7f1164dd2513a5	Stu_b9353eaf7eda9b96e936d8c7566f4395	95267	2020-01-18 22:44:12	America/New_York	589	ATTEMPT				Strings	jString1	1	2020-01-18 22:34:23	jString1-3	1	1	CORRECT								SimpleAssignmentExpression		StringDataType		StringInitializationStatement		StringLiteral		StringVariable												Strings		Single-KC		KC4				
1330	All Data	8e75d1861fdfd3f1ff36e905466f162c	Stu_b9353eaf7eda9b96e936d8c7566f4395	95267	2020-01-18 22:44:55	America/New_York	14.333	ATTEMPT				Strings	jString1	1	2020-01-18 22:34:23	jString1-4	1	0	INCORRECT								ActualMethodParameter		ObjectMethodInvocation		SimpleAssignmentExpression		StringDataType		StringVariable		java.lang.String.substring										Strings		Single-KC		KC58				
1331	All Data	7185c87becea612a9d83b36b68461f36	Stu_b9353eaf7eda9b96e936d8c7566f4395	95267	2020-01-18 22:44:55	America/New_York	14.333	ATTEMPT				Strings	jString1	1	2020-01-18 22:34:23	jString1-4	2	0	INCORRECT								ActualMethodParameter		ObjectMethodInvocation		SimpleAssignmentExpression		StringDataType		StringVariable		java.lang.String.substring										Strings		Single-KC		KC58				
1332	All Data	5e808ca5f42b4def5c062e00414fac93	Stu_b9353eaf7eda9b96e936d8c7566f4395	95267	2020-01-18 22:44:55	America/New_York	14.333	ATTEMPT				Strings	jString1	1	2020-01-18 22:34:23	jString1-4	3	1	INCORRECT								ActualMethodParameter		ObjectMethodInvocation		SimpleAssignmentExpression		StringDataType		StringVariable		java.lang.String.substring										Strings		Single-KC		KC58				
