Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Topic)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	School	Class	CF (Duration Seconds)	CF (Start Time)	Event Type
1192	All Data	e24262a463df858d8b282aad9a27b28e	Stu_8d874a4c227fed871705fefca82bd3f8	23	2015-04-21 20:11:39	America/New_York	39	ATTEMPT				Inheritance	jInheritance6	1	2015-04-21 20:07:11	jInheritance6	3	1	CORRECT								ActualMethodParameter		AddExpression		AndExpression		BooleanDataType		ClassConstantInitializationStatement		ClassDefinition		ClassField		ConstructorCall		ConstructorDefinition		DivideExpression		DoubleDataType		EqualExpression		ExpressionStatement		ExtendsSpecification		FinalModifier		FormalMethodParameter		IfElseStatement		InstanceField		InstanceFieldDefinitionStatement		InstanceFieldInvocation		IntDataType		LessExpression		MethodDefinition		MethodOverriding		MultiplyExpression		ObjectCreationStatement		ObjectEquality		ObjectMethodInvocation		ObjectVariable		OverridingEquals		OverridingToString		PolymorphicObjectCreationStatement		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		StaticModifier		StringAddition		StringDataType		StringLiteral		SuperReference		SuperclassConstructorCall		SuperclassMethodCall		SuperclassSubclassConversion		ThisReference		VariableInitializationStatement		java.lang.Object						Single-KC		KC6			IS17Spring2015	30.92	1429647130	
1193	All Data	1aa2fccd62d6cb286b1a31fb9342a710	Stu_8d874a4c227fed871705fefca82bd3f8	23	2015-04-21 20:12:22	America/New_York	43	ATTEMPT				Inheritance	jInheritance5	2	2015-04-21 20:11:39	jInheritance5	1	0	INCORRECT								AndExpression		BooleanDataType		ClassConstantInitializationStatement		ClassDefinition		ClassField		ConstructorCall		ConstructorDefinition		DivideExpression		DoubleDataType		EqualExpression		ExpressionStatement		ExtendsSpecification		FinalModifier		FormalMethodParameter		IfElseStatement		InheritanceBasedPolymorphism		InstanceField		InstanceFieldDefinitionStatement		InstanceFieldInvocation		IntDataType		LessExpression		MethodDefinition		MethodOverriding		MultiplyExpression		ObjectCreationStatement		ObjectVariable		OverridingEquals		OverridingToString		PolymorphicObjectCreationStatement		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		StaticModifier		StringAddition		StringDataType		StringLiteral		SuperReference		SuperclassConstructorCall		SuperclassMethodCall		SuperclassSubclassConversion		ThisReference		VariableInitializationStatement		java.lang.Object												Single-KC		KC7			IS17Spring2015	8.12	1429647150	
1194	All Data	0adb60fea98988cba1526389433b7312	Stu_8d874a4c227fed871705fefca82bd3f8	23	2015-04-21 20:13:37	America/New_York	75	ATTEMPT				Inheritance	jInheritance5	2	2015-04-21 20:11:39	jInheritance5	2	0	INCORRECT								AndExpression		BooleanDataType		ClassConstantInitializationStatement		ClassDefinition		ClassField		ConstructorCall		ConstructorDefinition		DivideExpression		DoubleDataType		EqualExpression		ExpressionStatement		ExtendsSpecification		FinalModifier		FormalMethodParameter		IfElseStatement		InheritanceBasedPolymorphism		InstanceField		InstanceFieldDefinitionStatement		InstanceFieldInvocation		IntDataType		LessExpression		MethodDefinition		MethodOverriding		MultiplyExpression		ObjectCreationStatement		ObjectVariable		OverridingEquals		OverridingToString		PolymorphicObjectCreationStatement		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		StaticModifier		StringAddition		StringDataType		StringLiteral		SuperReference		SuperclassConstructorCall		SuperclassMethodCall		SuperclassSubclassConversion		ThisReference		VariableInitializationStatement		java.lang.Object												Single-KC		KC7			IS17Spring2015	78.28	1429647295	
1195	All Data	0908c227804c4e73d4af916e94b536af	Stu_8d874a4c227fed871705fefca82bd3f8	23	2015-04-21 20:15:05	America/New_York	88	ATTEMPT				Inheritance	jInheritance5	2	2015-04-21 20:11:39	jInheritance5	3	1	CORRECT								AndExpression		BooleanDataType		ClassConstantInitializationStatement		ClassDefinition		ClassField		ConstructorCall		ConstructorDefinition		DivideExpression		DoubleDataType		EqualExpression		ExpressionStatement		ExtendsSpecification		FinalModifier		FormalMethodParameter		IfElseStatement		InheritanceBasedPolymorphism		InstanceField		InstanceFieldDefinitionStatement		InstanceFieldInvocation		IntDataType		LessExpression		MethodDefinition		MethodOverriding		MultiplyExpression		ObjectCreationStatement		ObjectVariable		OverridingEquals		OverridingToString		PolymorphicObjectCreationStatement		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		StaticModifier		StringAddition		StringDataType		StringLiteral		SuperReference		SuperclassConstructorCall		SuperclassMethodCall		SuperclassSubclassConversion		ThisReference		VariableInitializationStatement		java.lang.Object												Single-KC		KC7			IS17Spring2015	126.73	1429647432	
1196	All Data	a86d1f275a0bfb6225435b6072a480cd	Stu_8d874a4c227fed871705fefca82bd3f8	24	2015-04-22 00:54:08	America/New_York	0	ATTEMPT				Loops_for	jFor3	2	2015-04-22 00:54:08	jFor3	1	0	CORRECT								ForStatement		IntDataType		LessExpression		MultiplyExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																						Single-KC		KC36			IS17Spring2015	42.26	1429664090	
1197	All Data	f7ceba6ee8e1f1335e65ec8e8fb2965e	Stu_8d874a4c227fed871705fefca82bd3f8	24	2015-04-22 00:55:15	America/New_York	67	ATTEMPT				Loops_for	jFor3	2	2015-04-22 00:54:08	jFor3	2	1	CORRECT								ForStatement		IntDataType		LessExpression		MultiplyExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																						Single-KC		KC36			IS17Spring2015	12.95	1429664128	
1198	All Data	0bbce6345a49b6a0d41e1469a2ce1ab6	Stu_8d874a4c227fed871705fefca82bd3f8	24	2015-04-22 01:02:27	America/New_York	432	ATTEMPT				Loops_for	jFor1	1	2015-04-22 00:55:15	jFor1	1	1	CORRECT								AddAssignmentExpression		ExpressionStatement		ForStatement		IntDataType		LessExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																				Single-KC		KC3			IS17Spring2015	54.81	1429664602	
1199	All Data	b87344f5740e977327d2c616c8b65d00	Stu_8d874a4c227fed871705fefca82bd3f8	24	2015-04-22 01:03:36	America/New_York	69	ATTEMPT				Loops_for	jFor2	1	2015-04-22 01:02:27	jFor2	1	1	CORRECT								AddExpression		ExpressionStatement		ForStatement		IntDataType		LessExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		StatementBlock		VariableInitializationStatement																																																																																		Single-KC		KC44			IS17Spring2015	59.34	1429664675	
1200	All Data	cccb898db786478d3583f341245dfd44	Stu_8d874a4c227fed871705fefca82bd3f8	24	2015-04-22 01:12:24	America/New_York	528	ATTEMPT				Objects	jObjects3	2	2015-04-22 01:03:36	jObjects3	1	0	INCORRECT								ActualMethodParameter		ConstructorCall		ImportStatement		JavaStandardLibraryClass		ObjectCreationStatement		ObjectMethodInvocation		ObjectVariable		SimpleAssignmentExpression		java.lang.System.out.print																																																																																				Single-KC		KC12			IS17Spring2015	45.58	1429665190	
1201	All Data	97c5e2fdcacc4f09474751d7ccac0f7f	Stu_8d874a4c227fed871705fefca82bd3f8	24	2015-04-22 01:18:15	America/New_York	351	ATTEMPT				Objects	jObjects3	2	2015-04-22 01:03:36	jObjects3	2	1	CORRECT								ActualMethodParameter		ConstructorCall		ImportStatement		JavaStandardLibraryClass		ObjectCreationStatement		ObjectMethodInvocation		ObjectVariable		SimpleAssignmentExpression		java.lang.System.out.print																																																																																				Single-KC		KC12			IS17Spring2015	43.56	1429665539	
1202	All Data	dc02f544cb74f527426bad394c160cee	Stu_8d874a4c227fed871705fefca82bd3f8	24	2015-04-22 01:19:05	America/New_York	50	ATTEMPT				Objects	jObjects2	2	2015-04-22 01:18:15	jObjects2	1	1	CORRECT								ActualMethodParameter		ConstructorCall		DoubleDataType		ImportStatement		JavaStandardLibraryClass		MultiplyExpression		ObjectCreationStatement		ObjectMethodInvocation		ObjectVariable		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement		java.lang.System.out.print																																																																												Single-KC		KC83			IS17Spring2015	35.55	1429665581	
1203	All Data	075e74985b7f4475fea0b1612f40fa93	Stu_8d874a4c227fed871705fefca82bd3f8	24	2015-04-22 01:19:46	America/New_York	41	ATTEMPT				Objects	jObjects1	2	2015-04-22 01:19:05	jObjects1	1	1	CORRECT								ActualMethodParameter		ConstructorCall		ImportStatement		JavaStandardLibraryClass		ObjectCreationStatement		ObjectMethodInvocation		ObjectVariable		SimpleAssignmentExpression		java.lang.System.out.print																																																																																				Single-KC		KC1			IS17Spring2015	19.51	1429665606	
1204	All Data	2f41329ebd2dcf50a8c892aa5687f11e	Stu_8d874a4c227fed871705fefca82bd3f8	24	2015-04-22 01:35:57	America/New_York	0	ATTEMPT				Classes	jClass1	2	2015-04-22 01:35:57	jClass1	1	1	CORRECT								ActualMethodParameter		AddExpression		ClassDefinition		ConstructorCall		ConstructorDefinition		DoubleDataType		ExpressionStatement		FormalMethodParameter		InstanceField		InstanceFieldDefinitionStatement		MethodDefinition		ObjectCreationStatement		ObjectMethodInvocation		ObjectVariable		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		SubtractExpression		VariableInitializationStatement		VoidDataType																																																										Single-KC		KC54			IS17Spring2015	62.8	1429666620	
1205	All Data	d2107f7fca47fbd26aef009f68a11c93	Stu_8d874a4c227fed871705fefca82bd3f8	24	2015-04-22 01:37:13	America/New_York	76	ATTEMPT				Classes	jBankAccount	2	2015-04-22 01:35:57	jBankAccount	1	1	CORRECT								ActualMethodParameter		AddExpression		ClassDefinition		ConstructorCall		ConstructorDefinition		DoubleDataType		ExpressionStatement		FormalMethodParameter		InstanceField		InstanceFieldDefinitionStatement		MethodDefinition		ObjectCreationStatement		ObjectMethodInvocation		ObjectVariable		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		SubtractExpression		VariableInitializationStatement		VoidDataType																																																										Single-KC		KC93			IS17Spring2015	99.55	1429666733	
1206	All Data	3980d64d99935c55ea8931ef8c2cfa5d	Stu_8d874a4c227fed871705fefca82bd3f8	24	2015-04-22 01:38:58	America/New_York	105	ATTEMPT				Classes	jBa_ques	1	2015-04-22 01:37:13	jBa_ques	1	1	CORRECT								ActualMethodParameter		AddExpression		ClassDefinition		ConstructorCall		ConstructorDefinition		DoubleDataType		ExpressionStatement		FormalMethodParameter		InstanceField		InstanceFieldDefinitionStatement		MethodDefinition		MultiplyExpression		ObjectCreationStatement		ObjectMethodInvocation		ObjectVariable		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		SubtractExpression		VariableInitializationStatement		VoidDataType																																																								Single-KC		KC5			IS17Spring2015	42.5	1429666780	
1207	All Data	794ea47a7b168ed3e88b30ecba26ea07	Stu_8d874a4c227fed871705fefca82bd3f8	24	2015-04-22 01:39:49	America/New_York	51	ATTEMPT				Classes	jClasses4	1	2015-04-22 01:38:58	jClasses4	1	0	INCORRECT								ActualMethodParameter		AddExpression		ClassDefinition		ConstructorCall		ConstructorDefinition		DoubleDataType		ExpressionStatement		FormalMethodParameter		InstanceField		InstanceFieldDefinitionStatement		MethodDefinition		ObjectCreationStatement		ObjectMethodInvocation		ObjectVariable		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		SubtractExpression		VariableInitializationStatement		VoidDataType																																																										Single-KC		KC9			IS17Spring2015	43.06	1429666832	
1208	All Data	12ad078b05cc7353225e5e6a8eeb81a3	Stu_8d874a4c227fed871705fefca82bd3f8	24	2015-04-22 01:40:37	America/New_York	48	ATTEMPT				Classes	jClasses4	1	2015-04-22 01:38:58	jClasses4	2	1	CORRECT								ActualMethodParameter		AddExpression		ClassDefinition		ConstructorCall		ConstructorDefinition		DoubleDataType		ExpressionStatement		FormalMethodParameter		InstanceField		InstanceFieldDefinitionStatement		MethodDefinition		ObjectCreationStatement		ObjectMethodInvocation		ObjectVariable		PrivateAccessSpecifier		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		SubtractExpression		VariableInitializationStatement		VoidDataType																																																										Single-KC		KC9			IS17Spring2015	16.17	1429666853	
1209	All Data	a2da957664565f180517c70acb4330c2	Stu_8d874a4c227fed871705fefca82bd3f8	24	2015-04-22 01:40:58	America/New_York	21	ATTEMPT				Classes	jClasses_Getter	1	2015-04-22 01:40:37	jClasses_Getter	1	1	CORRECT								ActualMethodParameter		AddExpression		ClassDefinition		ConstructorCall		ConstructorDefinition		ExpressionStatement		FormalMethodParameter		InstanceField		InstanceFieldDefinitionStatement		InstanceFieldInitializationStatement		IntDataType		MethodDefinition		ObjectCreationStatement		ObjectMethodInvocation		ObjectVariable		PublicAccessSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement		VoidDataType																																																												Single-KC		KC38			IS17Spring2015	92.05	1429666950	
1210	All Data	f96dc063374815ea623651f09bbbbf31	Stu_8d874a4c227fed871705fefca82bd3f8	24	2015-04-22 01:42:35	America/New_York	97	ATTEMPT				Classes	jClassBankAccountThis	1	2015-04-22 01:40:58	jClassBankAccountThis	1	1	CORRECT								AddExpression		ConstructorCall		ConstructorDefinition		DoubleDataType		InstanceField		InstanceFieldInvocation		ObjectCreationStatement		ObjectMethodInvocation		PrivateFieldSpecifier		PublicConstructorSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		SubtractExpression		ThisReference																																																																								Single-KC		KC58			IS17Spring2015	86.84	1429667042	
1211	All Data	67da2ca3b1bb48e3c270aeba9641f669	Stu_8d874a4c227fed871705fefca82bd3f8	24	2015-04-22 01:44:07	America/New_York	92	ATTEMPT				Classes	jClassCashRegister	1	2015-04-22 01:42:35	jClassCashRegister	1	1	CORRECT								AddExpression		ClassConstantInitializationStatement		ClassField		ConstructorCall		ConstructorDefinition		DoubleDataType		FinalFieldSpecifier		InstanceField		IntDataType		MultiplyExpression		ObjectCreationStatement		ObjectMethodInvocation		PrivateFieldSpecifier		PublicConstructorSpecifier		PublicFieldSpecifier		ReturnStatement		SimpleAssignmentExpression		SimpleVariable		StaticFieldSpecifier		SubtractExpression																																																														Single-KC		KC90			IS17Spring2015	222.58	1429667270	
1212	All Data	fcb99ef7e18bfdd61eca9909c5a15f29	Stu_97246cb8761700b54c3fd0906c5a1c58	0	2015-02-03 15:26:36	America/New_York	0	ATTEMPT				Loops_while	jWhile1	1	2015-02-03 15:26:36	jWhile1	1	0	INCORRECT								ExpressionStatement		IntDataType		LessExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement		WhileStatement																																																																																						Single-KC		KC73			IS17Spring2015	12.59	1422977209	
1213	All Data	fbdb70b4ef07c795a7d04523387702d9	Stu_97246cb8761700b54c3fd0906c5a1c58	0	2015-02-03 15:27:15	America/New_York	39	ATTEMPT				Loops_while	jWhile1	1	2015-02-03 15:26:36	jWhile1	2	0	INCORRECT								ExpressionStatement		IntDataType		LessExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement		WhileStatement																																																																																						Single-KC		KC73			IS17Spring2015	4.47	1422977239	
1214	All Data	1968e3b6cabd02e390bb2de692d563db	Stu_97246cb8761700b54c3fd0906c5a1c58	0	2015-02-03 15:27:20	America/New_York	5	ATTEMPT				Loops_while	jWhile1	1	2015-02-03 15:26:36	jWhile1	3	0	CORRECT								ExpressionStatement		IntDataType		LessExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement		WhileStatement																																																																																						Single-KC		KC73			IS17Spring2015	9.67	1422977250	
1215	All Data	0f0d08287b69e973f07bbf8f51589eee	Stu_97246cb8761700b54c3fd0906c5a1c58	0	2015-02-03 15:27:32	America/New_York	12	ATTEMPT				Loops_while	jWhile1	1	2015-02-03 15:26:36	jWhile1	4	1	INCORRECT								ExpressionStatement		IntDataType		LessExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement		WhileStatement																																																																																						Single-KC		KC73			IS17Spring2015	9.41	1422977261	
1216	All Data	7e9a2c66b0848d746932625a68c11e89	Stu_97246cb8761700b54c3fd0906c5a1c58	0	2015-02-03 15:27:53	America/New_York	21	ATTEMPT				Loops_while	jWhile2	1	2015-02-03 15:27:32	jWhile2	1	1	CORRECT								EqualExpression		ExpressionStatement		IntDataType		PostDecrementExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement		WhileStatement																																																																																						Single-KC		KC79			IS17Spring2015	13.34	1422977286	
1217	All Data	93bfc31961447e0216d11936a3396a91	Stu_97246cb8761700b54c3fd0906c5a1c58	0	2015-02-03 15:28:13	America/New_York	20	ATTEMPT				Loops_while	jWhile3	1	2015-02-03 15:27:53	jWhile3	1	0	INCORRECT								AddAssignmentExpression		ExpressionStatement		IntDataType		LessExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		StatementBlock		VariableInitializationStatement		WhileStatement																																																																																		Single-KC		KC85			IS17Spring2015	27.86	1422977321	
1218	All Data	242b7a9a934850f23d989ac67187139b	Stu_97246cb8761700b54c3fd0906c5a1c58	0	2015-02-03 15:28:56	America/New_York	43	ATTEMPT				Loops_while	jWhile3	1	2015-02-03 15:27:53	jWhile3	2	0	INCORRECT								AddAssignmentExpression		ExpressionStatement		IntDataType		LessExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		StatementBlock		VariableInitializationStatement		WhileStatement																																																																																		Single-KC		KC85			IS17Spring2015	8.5	1422977344	
1219	All Data	cbef49cf4bdb41a21877d6ece02c3cc3	Stu_97246cb8761700b54c3fd0906c5a1c58	0	2015-02-03 15:29:35	America/New_York	39	ATTEMPT				Loops_while	jWhile3	1	2015-02-03 15:27:53	jWhile3	3	0	INCORRECT								AddAssignmentExpression		ExpressionStatement		IntDataType		LessExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		StatementBlock		VariableInitializationStatement		WhileStatement																																																																																		Single-KC		KC85			IS17Spring2015	16.92	1422977392	
1220	All Data	c8c5a97ac2470aea1382c0f9698d52de	Stu_97246cb8761700b54c3fd0906c5a1c58	0	2015-02-03 15:31:05	America/New_York	90	ATTEMPT				Boolean_Expressions	jBoolean_Var	1	2015-02-03 15:29:35	jBoolean_Var	1	1	CORRECT								BooleanDataType		ExpressionStatement		False		GreaterExpression		IfStatement		SimpleAssignmentExpression		SimpleVariable		True		VariableInitializationStatement		java.lang.System.out.print																																																																																		Single-KC		KC29			IS17Spring2015	17.55	1422977483	
1221	All Data	c7ccd80380a553aec7d9be9095d6de58	Stu_97246cb8761700b54c3fd0906c5a1c58	0	2015-02-03 15:32:05	America/New_York	60	ATTEMPT				Boolean_Expressions	jBoolean_Method	1	2015-02-03 15:31:05	jBoolean_Method	1	0	INCORRECT								ActualMethodParameter		ConstructorCall		EqualExpression		ExpressionStatement		IfStatement		IntDataType		ObjectCreationStatement		ObjectEquality		PostDecrementExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		VariableInitializationStatement		java.lang.String.equals																																																																		Single-KC		KC50			IS17Spring2015	22.17	1422977547	
1222	All Data	65ceffdc34a1368fbdd0ea831b02bcca	Stu_97246cb8761700b54c3fd0906c5a1c58	0	2015-02-03 15:32:43	America/New_York	38	ATTEMPT				Boolean_Expressions	jBoolean_Method	1	2015-02-03 15:31:05	jBoolean_Method	2	1	CORRECT								ActualMethodParameter		ConstructorCall		EqualExpression		ExpressionStatement		IfStatement		IntDataType		ObjectCreationStatement		ObjectEquality		PostDecrementExpression		PostIncrementExpression		SimpleAssignmentExpression		SimpleVariable		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		VariableInitializationStatement		java.lang.String.equals																																																																		Single-KC		KC50			IS17Spring2015	9.42	1422977572	
1223	All Data	5e9be1e0637484a706dab87fe6ff3a4d	Stu_97246cb8761700b54c3fd0906c5a1c58	0	2015-02-03 15:32:54	America/New_York	11	ATTEMPT				Boolean_Expressions	jBoolean_Operators3	1	2015-02-03 15:32:43	jBoolean_Operators3	1	1	INCORRECT								GreaterExpression		IntDataType		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement		java.lang.System.out.print																																																																																										Single-KC		KC89			IS17Spring2015	13.59	1422977588	
1224	All Data	9958db13b236fe90b38bdd4b85ce3e62	Stu_97246cb8761700b54c3fd0906c5a1c58	0	2015-02-03 15:33:11	America/New_York	17	ATTEMPT				Boolean_Expressions	jbooleanOperationsOR	1	2015-02-03 15:32:54	jbooleanOperationsOR	1	0	INCORRECT								GreaterExpression		IntDataType		OrExpression		SimpleAssignmentExpression		SubtractExpression																																																																																												Single-KC		KC75			IS17Spring2015	14.41	1422977605	
1225	All Data	b6a5d5493126b5b35aa61a980aa13b91	Stu_97246cb8761700b54c3fd0906c5a1c58	0	2015-02-03 15:33:33	America/New_York	22	ATTEMPT				Boolean_Expressions	jbooleanOperationsOR	1	2015-02-03 15:32:54	jbooleanOperationsOR	2	0	INCORRECT								GreaterExpression		IntDataType		OrExpression		SimpleAssignmentExpression		SubtractExpression																																																																																												Single-KC		KC75			IS17Spring2015	9.83	1422977623	
1226	All Data	1faff009413bf27147afc6aa647e9340	Stu_97246cb8761700b54c3fd0906c5a1c58	0	2015-02-03 15:33:50	America/New_York	17	ATTEMPT				Boolean_Expressions	jbooleanOperationsOR	1	2015-02-03 15:32:54	jbooleanOperationsOR	3	0	INCORRECT								GreaterExpression		IntDataType		OrExpression		SimpleAssignmentExpression		SubtractExpression																																																																																												Single-KC		KC75			IS17Spring2015	9.42	1422977639	
1227	All Data	07f5e2befa71f99552d44232dc24942c	Stu_97246cb8761700b54c3fd0906c5a1c58	0	2015-02-03 15:34:03	America/New_York	13	ATTEMPT				Boolean_Expressions	jbooleanOperationsOR	1	2015-02-03 15:32:54	jbooleanOperationsOR	4	0	INCORRECT								GreaterExpression		IntDataType		OrExpression		SimpleAssignmentExpression		SubtractExpression																																																																																												Single-KC		KC75			IS17Spring2015	6.81	1422977650	
1228	All Data	169a65273c5481b1d1037bad612102ed	Stu_97246cb8761700b54c3fd0906c5a1c58	0	2015-02-03 15:34:16	America/New_York	13	ATTEMPT				Boolean_Expressions	jbooleanOperationsLessEqual	1	2015-02-03 15:34:03	jbooleanOperationsLessEqual	1	1	CORRECT								IfStatement		IntDataType		LessEqualExpression		PostIncrementExpression		SimpleAssignmentExpression																																																																																												Single-KC		KC33			IS17Spring2015	7.61	1422977664	
1229	All Data	fb46b4d00e6da7c4082f07ef9d8236db	Stu_97246cb8761700b54c3fd0906c5a1c58	0	2015-02-03 15:34:28	America/New_York	12	ATTEMPT				Boolean_Expressions	jCompareString	1	2015-02-03 15:34:16	jCompareString	1	1	INCORRECT								ObjectMethodInvocation		SimpleAssignmentExpression		StringDataType		StringInitializationStatement		StringLiteral		StringVariable		java.lang.String.equals		java.lang.String.substring																																																																																						Single-KC		KC46			IS17Spring2015	21.02	1422977689	
1230	All Data	70900000ad6f65def4931f9ae3df0e14	Stu_97246cb8761700b54c3fd0906c5a1c58	0	2015-02-03 15:34:54	America/New_York	26	ATTEMPT				Decisions	jIfelse1	1	2015-02-03 15:34:28	jIfelse1	1	0	INCORRECT								AddAssignmentExpression		ExpressionStatement		GreaterExpression		IfStatement		IntDataType		ModulusExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																				Single-KC		KC65			IS17Spring2015	19.52	1422977714	
1231	All Data	b9031dff3ac0403f13584f60e7c37fa2	Stu_97246cb8761700b54c3fd0906c5a1c58	0	2015-02-03 15:35:27	America/New_York	33	ATTEMPT				Decisions	jIfelse1	1	2015-02-03 15:34:28	jIfelse1	2	0	INCORRECT								AddAssignmentExpression		ExpressionStatement		GreaterExpression		IfStatement		IntDataType		ModulusExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																				Single-KC		KC65			IS17Spring2015	10.02	1422977737	
1232	All Data	8cd53943d06709e0194930a63daea83c	Stu_97246cb8761700b54c3fd0906c5a1c58	0	2015-02-03 15:35:37	America/New_York	10	ATTEMPT				Decisions	jIfelse1	1	2015-02-03 15:34:28	jIfelse1	3	1	CORRECT								AddAssignmentExpression		ExpressionStatement		GreaterExpression		IfStatement		IntDataType		ModulusExpression		SimpleAssignmentExpression		SimpleVariable		VariableInitializationStatement																																																																																				Single-KC		KC65			IS17Spring2015	6.89	1422977744	
1233	All Data	4234305216f7d0021a5943f46f19a9c5	Stu_97246cb8761700b54c3fd0906c5a1c58	0	2015-02-03 15:35:48	America/New_York	11	ATTEMPT				Boolean_Expressions	jbooleanOperationsOR	2	2015-02-03 15:35:37	jbooleanOperationsOR	1	1	INCORRECT								GreaterExpression		IntDataType		OrExpression		SimpleAssignmentExpression		SubtractExpression																																																																																												Single-KC		KC75			IS17Spring2015	11.41	1422977759	
